id_client,first_day,last_day,frequency,interval,recency,monetary
12747,2020-12-05 15:38:00,2021-12-07 14:34:00,11,366,23,4196.01
14146,2020-12-17 15:52:00,2021-12-01 10:18:00,5,348,29,4191.0
18041,2020-12-02 11:21:00,2021-11-28 11:39:00,21,361,32,4183.39
12949,2021-04-01 13:20:00,2021-11-09 11:25:00,8,221,51,4167.219999999999
15570,2020-12-05 12:57:00,2021-12-02 14:47:00,12,362,28,4165.52
16549,2021-01-09 14:03:00,2021-11-29 15:06:00,10,324,31,4154.639999999999
13384,2021-06-14 12:47:00,2021-11-09 11:04:00,7,147,51,4151.93
13555,2021-05-22 11:06:00,2021-09-27 12:36:00,4,128,94,4149.28
13988,2021-03-30 11:48:00,2021-11-20 10:15:00,6,234,40,4147.96
15514,2020-12-10 13:50:00,2021-11-27 14:40:00,11,352,33,4139.46
12569,2021-04-01 13:47:00,2021-12-07 16:24:00,32,250,23,4124.69
16592,2021-02-25 10:19:00,2021-12-05 13:49:00,16,283,25,4113.68
17940,2021-02-10 09:29:00,2021-10-21 13:27:00,10,253,70,4106.44
17377,2020-12-01 12:35:00,2021-11-16 11:17:00,20,349,44,4100.92
16401,2021-01-16 10:56:00,2021-12-08 18:15:00,12,326,22,4098.32
16670,2020-12-16 10:30:00,2021-11-23 09:34:00,11,341,37,4095.9
12749,2021-05-10 15:25:00,2021-12-06 09:56:00,5,209,24,4090.88
14092,2020-12-16 15:47:00,2021-12-02 12:13:00,14,350,28,4076.9100000000003
12449,2021-06-05 15:37:00,2021-11-17 13:46:00,4,164,43,4067.29
18087,2021-02-22 10:43:00,2021-09-02 15:12:00,2,192,119,4055.7200000000003
14401,2020-12-15 09:07:00,2021-12-05 13:30:00,13,355,25,4051.48
12656,2021-04-20 09:20:00,2021-11-22 13:42:00,5,216,38,4051.17
12867,2020-12-14 16:39:00,2021-11-13 15:30:00,7,333,47,4036.82
13815,2021-01-25 12:16:00,2021-11-17 14:19:00,4,296,43,4027.36
12841,2020-12-03 10:43:00,2021-12-05 11:13:00,25,367,25,4022.35
12957,2021-01-04 12:18:00,2021-11-30 09:53:00,8,329,30,4017.54
12378,2021-08-02 10:34:00,2021-08-02 10:34:00,1,0,150,4008.62
14547,2021-10-16 14:35:00,2021-12-06 11:06:00,8,50,24,4007.54
16186,2020-12-02 14:40:00,2021-11-17 12:43:00,12,349,43,4006.94
17769,2021-01-23 11:15:00,2021-11-27 11:18:00,10,308,33,3997.98
15529,2020-12-08 12:24:00,2021-11-17 11:29:00,11,343,43,3995.23
17001,2020-12-16 09:35:00,2021-12-09 09:38:00,11,358,21,3989.57
15416,2021-03-02 08:41:00,2021-10-06 09:38:00,4,218,85,3984.32
17611,2020-12-13 13:52:00,2021-12-02 13:29:00,15,353,28,3984.2200000000003
12779,2020-12-03 13:40:00,2021-11-02 11:43:00,8,333,58,3981.36
12727,2021-01-23 15:17:00,2021-11-29 11:46:00,7,309,31,3980.7
14299,2020-12-09 10:30:00,2021-12-01 16:05:00,9,357,29,3965.62
13523,2020-12-08 14:22:00,2021-11-06 15:11:00,5,333,54,3964.88
13183,2021-01-09 10:50:00,2021-12-02 10:30:00,9,326,28,3957.7799999999997
17651,2021-06-15 15:57:00,2021-11-28 10:29:00,10,165,32,3945.0
12473,2021-06-01 10:15:00,2021-11-10 13:46:00,5,162,50,3938.55
17593,2020-12-22 10:29:00,2021-12-06 10:30:00,5,349,24,3927.34
14739,2020-12-07 14:58:00,2021-12-05 16:54:00,7,363,25,3902.28
13999,2020-12-13 11:23:00,2021-11-29 13:40:00,12,351,31,3901.81
14291,2021-03-09 15:20:00,2021-12-08 10:26:00,11,273,22,3883.25
18073,2021-05-26 19:38:00,2021-08-17 14:02:00,12,82,135,3877.52
13124,2020-12-15 15:00:00,2021-09-11 12:45:00,3,269,110,3866.33
15195,2021-12-07 12:20:00,2021-12-07 12:20:00,1,0,23,3861.0
16717,2020-12-08 16:48:00,2021-11-16 12:16:00,6,342,44,3858.38
12662,2020-12-01 13:04:00,2021-12-09 11:59:00,11,372,21,3849.7799999999997
16327,2020-12-05 12:43:00,2021-11-25 13:23:00,6,355,35,3844.2200000000003
13266,2021-03-28 10:14:00,2021-11-28 14:39:00,12,245,32,3834.26
17091,2020-12-07 09:55:00,2021-12-07 10:43:00,9,365,23,3827.76
15867,2020-12-05 14:17:00,2021-12-04 13:32:00,15,363,26,3812.64
12755,2020-12-09 10:44:00,2021-03-04 12:42:00,2,85,301,3811.9500000000003
12597,2021-03-16 14:00:00,2021-11-20 13:33:00,4,248,40,3811.22
13435,2021-06-03 17:07:00,2021-12-04 14:45:00,7,183,26,3809.89
12668,2020-12-19 12:46:00,2021-11-28 10:56:00,4,343,32,3807.1499999999996
16145,2020-12-15 09:09:00,2021-12-01 10:33:00,11,351,29,3799.49
16655,2021-01-12 10:16:00,2021-11-22 11:25:00,6,314,38,3794.52
16168,2020-12-05 11:38:00,2021-11-29 12:45:00,27,359,31,3787.6
16019,2020-12-10 12:29:00,2021-10-24 11:51:00,9,317,67,3786.24
12562,2021-05-25 12:44:00,2021-12-01 17:20:00,7,190,29,3781.74
17173,2021-07-31 15:26:00,2021-12-04 14:40:00,8,125,26,3766.6
16904,2020-12-07 13:29:00,2021-12-05 13:10:00,16,362,25,3754.27
12429,2020-12-09 12:05:00,2021-11-30 17:22:00,4,356,30,3750.4
17238,2020-12-03 15:05:00,2021-12-07 11:35:00,17,368,23,3744.6499999999996
14145,2021-05-06 13:01:00,2021-10-24 12:10:00,4,170,67,3742.2
13552,2021-01-28 10:10:00,2021-10-04 15:19:00,12,249,87,3740.0699999999997
16570,2021-02-01 10:37:00,2021-11-24 17:02:00,10,296,36,3738.4
15808,2020-12-05 13:05:00,2021-02-06 14:33:00,4,63,327,3734.9700000000003
14282,2020-12-07 12:21:00,2021-12-06 17:04:00,15,364,24,3729.34
12502,2021-02-03 10:41:00,2021-09-05 11:52:00,5,214,116,3723.87
12647,2020-12-05 14:02:00,2021-11-17 12:56:00,12,346,43,3722.8199999999997
13680,2021-01-04 14:12:00,2021-12-08 13:47:00,4,337,22,3722.42
16240,2021-09-23 13:44:00,2021-11-15 14:30:00,2,53,45,3718.8
14364,2021-05-12 12:56:00,2021-08-23 11:01:00,8,102,129,3717.3500000000004
15845,2021-01-06 17:19:00,2021-11-22 09:42:00,8,319,38,3711.77
15622,2021-03-02 13:42:00,2021-10-27 16:44:00,9,239,64,3709.56
13148,2020-12-10 13:06:00,2021-11-10 15:23:00,12,335,50,3707.12
17819,2020-12-03 14:26:00,2021-09-29 10:52:00,7,299,92,3704.87
15379,2020-12-16 13:02:00,2021-06-23 13:13:00,7,189,190,3703.29
12553,2021-01-14 10:42:00,2021-12-01 16:38:00,10,321,29,3692.28
16253,2021-03-29 13:33:00,2021-10-04 09:09:00,2,188,87,3683.86
15581,2020-12-08 14:38:00,2021-08-11 09:38:00,13,245,141,3679.97
15296,2021-01-17 11:57:00,2021-10-20 11:47:00,6,275,71,3672.8599999999997
18079,2021-04-15 12:14:00,2021-10-25 15:27:00,4,193,66,3651.9700000000003
13137,2021-02-04 11:54:00,2021-11-29 12:09:00,8,298,31,3650.41
12417,2020-12-17 11:51:00,2021-12-06 14:52:00,9,354,24,3649.1
16712,2021-03-08 15:07:00,2021-11-30 13:48:00,11,266,30,3645.43
13426,2020-12-15 12:43:00,2021-12-09 08:59:00,10,358,21,3641.32
12619,2021-03-31 13:10:00,2021-11-23 14:52:00,9,237,37,3641.24
16440,2021-05-09 12:25:00,2021-12-02 12:02:00,5,206,28,3640.6699999999996
13381,2021-02-14 10:10:00,2021-11-08 11:58:00,6,267,52,3639.31
17230,2020-12-15 11:22:00,2021-03-20 16:12:00,8,95,285,3638.41
14543,2020-12-10 11:51:00,2021-11-11 12:45:00,16,336,49,3630.33
17528,2021-09-29 13:04:00,2021-12-08 13:27:00,8,70,22,3628.5
13327,2020-12-09 15:32:00,2021-11-01 10:21:00,8,326,59,3627.77
13520,2020-12-03 10:36:00,2021-10-12 10:20:00,6,312,79,3624.35
17576,2020-12-09 16:57:00,2021-12-01 17:56:00,19,357,29,3622.68
14040,2021-01-12 14:57:00,2021-10-30 12:42:00,12,290,61,3614.92
13082,2021-01-05 15:42:00,2021-08-05 16:16:00,9,212,147,3613.63
15505,2021-07-07 13:33:00,2021-10-18 07:56:00,5,102,73,3610.96
15113,2021-10-16 15:27:00,2021-11-30 08:23:00,3,44,30,3609.33
16242,2021-03-07 17:04:00,2021-12-01 15:12:00,7,268,29,3603.21
15484,2021-09-22 13:31:00,2021-12-08 15:03:00,4,77,22,3594.31
14132,2021-06-09 12:04:00,2021-12-07 13:35:00,11,181,23,3586.03
17203,2021-10-10 14:37:00,2021-11-04 12:27:00,6,24,56,3563.85
17491,2020-12-07 12:18:00,2021-12-08 16:18:00,10,366,22,3558.87
15544,2020-12-02 12:47:00,2021-11-30 16:43:00,9,363,30,3546.71
12370,2020-12-14 12:58:00,2021-10-19 14:51:00,4,309,72,3545.6899999999996
14503,2021-06-14 10:00:00,2021-12-06 13:30:00,6,175,24,3543.26
13448,2020-12-01 10:52:00,2021-11-23 12:33:00,6,357,37,3539.37
13334,2021-02-07 11:42:00,2021-09-18 15:21:00,3,223,103,3536.82
12454,2021-10-14 17:13:00,2021-10-14 17:13:00,1,0,77,3528.34
17160,2021-04-12 12:00:00,2021-11-08 14:05:00,6,210,52,3518.0299999999997
13953,2020-12-22 10:29:00,2021-12-02 16:04:00,7,345,28,3515.6800000000003
16360,2021-09-12 13:50:00,2021-12-05 12:16:00,6,83,25,3512.5299999999997
14395,2020-12-02 18:15:00,2021-12-07 14:34:00,9,369,23,3507.71
16131,2021-04-14 08:32:00,2021-10-19 11:53:00,6,188,72,3506.54
14907,2020-12-07 10:14:00,2021-12-06 14:14:00,7,364,24,3501.1000000000004
16458,2020-12-14 11:51:00,2021-12-07 09:34:00,18,357,23,3482.7400000000002
13993,2021-01-13 10:43:00,2021-10-28 09:06:00,9,287,63,3466.36
13014,2021-03-03 18:28:00,2021-11-29 12:27:00,10,270,31,3466.2799999999997
17758,2021-04-03 15:22:00,2021-11-20 14:45:00,9,230,40,3456.7
15410,2021-03-23 10:15:00,2021-09-16 14:47:00,9,177,105,3450.84
13536,2021-09-25 13:30:00,2021-12-08 16:38:00,7,74,22,3448.29
15129,2021-02-21 09:09:00,2021-10-20 14:40:00,11,241,71,3447.3999999999996
15974,2021-02-24 10:10:00,2021-10-31 13:13:00,7,249,60,3442.1499999999996
17725,2021-03-17 19:47:00,2021-11-23 16:34:00,11,250,37,3439.08
15676,2021-03-01 10:19:00,2021-11-21 12:40:00,3,265,39,3435.76
14221,2021-01-04 15:33:00,2021-10-28 13:42:00,9,296,63,3432.8
12406,2021-06-09 10:23:00,2021-11-17 19:22:00,2,161,43,3415.3
15981,2021-02-01 13:50:00,2021-11-15 08:00:00,8,286,45,3408.48
13437,2021-06-02 14:30:00,2021-11-25 14:00:00,7,175,35,3408.0600000000004
17669,2021-04-04 10:11:00,2021-10-28 08:53:00,7,206,63,3406.7200000000003
13198,2020-12-13 09:29:00,2021-11-29 15:17:00,6,351,31,3401.2400000000002
15228,2021-02-18 09:04:00,2021-10-04 13:56:00,4,228,87,3386.71
13842,2020-12-08 10:39:00,2021-10-12 10:51:00,9,308,79,3385.62
15708,2020-12-05 11:12:00,2021-10-30 10:54:00,7,328,61,3364.24
16011,2020-12-08 16:34:00,2021-12-01 16:31:00,16,357,29,3362.71
14227,2021-02-28 12:27:00,2021-11-13 15:48:00,10,258,47,3350.96
16818,2021-05-18 11:42:00,2021-11-29 10:41:00,11,194,31,3349.57
16607,2020-12-16 08:41:00,2021-11-22 10:24:00,14,341,38,3347.71
17183,2021-08-26 15:25:00,2021-12-02 10:07:00,6,97,28,3347.31
13015,2021-04-04 14:28:00,2021-10-17 13:19:00,5,195,74,3346.2799999999997
12643,2021-01-11 11:48:00,2021-08-03 12:56:00,6,204,149,3344.6400000000003
12613,2021-03-22 15:42:00,2021-10-13 14:59:00,5,204,78,3344.3799999999997
12594,2021-01-21 09:52:00,2021-11-02 12:20:00,10,285,58,3338.2200000000003
16556,2020-12-14 13:32:00,2021-10-04 11:36:00,7,293,87,3313.79
13373,2021-03-08 14:35:00,2021-10-10 10:51:00,3,215,81,3312.25
14841,2020-12-16 10:28:00,2021-10-17 15:03:00,6,305,74,3295.76
14702,2020-12-09 19:23:00,2021-12-08 19:29:00,17,364,22,3292.14
15632,2021-03-10 08:29:00,2021-11-24 09:51:00,8,259,36,3285.31
12480,2021-01-07 15:27:00,2021-11-11 14:52:00,4,307,49,3281.63
15764,2021-03-08 09:23:00,2021-09-12 17:58:00,6,188,109,3279.9700000000003
17723,2021-05-09 14:44:00,2021-08-04 18:37:00,6,87,148,3276.4
13952,2021-04-15 09:27:00,2021-05-06 09:00:00,2,20,238,3251.0699999999997
13047,2020-12-01 08:34:00,2021-11-08 12:06:00,10,342,52,3237.54
15443,2021-01-23 13:25:00,2021-12-08 10:40:00,7,318,22,3236.9100000000003
17050,2021-02-13 12:41:00,2021-09-04 13:48:00,6,203,117,3228.84
14175,2021-01-14 12:22:00,2021-10-11 11:55:00,3,269,80,3222.3
13880,2020-12-07 14:00:00,2021-11-18 13:44:00,13,345,42,3219.77
13268,2021-03-17 13:20:00,2021-11-22 11:51:00,11,249,38,3214.69
14388,2020-12-02 11:02:00,2021-11-29 13:32:00,8,362,31,3212.84
16107,2021-06-09 18:42:00,2021-11-22 09:40:00,7,165,38,3204.16
17220,2020-12-10 14:54:00,2021-11-15 13:47:00,14,339,45,3198.25
13868,2021-11-01 12:45:00,2021-12-02 16:32:00,2,31,28,3192.54
17685,2020-12-02 14:42:00,2021-11-23 11:36:00,7,355,37,3191.5299999999997
13758,2020-12-01 12:08:00,2021-11-28 11:11:00,7,361,32,3190.55
14844,2021-04-12 13:10:00,2021-10-07 10:41:00,4,177,84,3189.81
12456,2021-03-30 09:12:00,2021-10-26 14:41:00,3,210,65,3181.04
17672,2021-02-03 13:29:00,2021-10-20 14:18:00,2,259,71,3178.17
17231,2020-12-13 14:16:00,2021-11-27 15:18:00,10,349,33,3174.3199999999997
16837,2021-04-08 08:48:00,2021-11-08 14:27:00,11,214,52,3170.98
16041,2021-07-21 16:27:00,2021-11-09 12:25:00,3,110,51,3166.4
15861,2021-03-17 20:12:00,2021-11-27 15:59:00,9,254,33,3165.36
17863,2020-12-05 13:21:00,2021-10-11 13:45:00,6,310,80,3160.0
15065,2021-02-21 12:54:00,2021-11-02 09:45:00,4,253,58,3158.1299999999997
14235,2021-03-24 13:23:00,2021-09-25 14:37:00,5,185,96,3144.8599999999997
13742,2021-01-23 14:59:00,2021-11-23 11:07:00,12,303,37,3131.02
16156,2021-02-02 12:02:00,2021-12-01 12:42:00,9,302,29,3122.04
13685,2021-10-10 12:59:00,2021-12-07 11:41:00,7,57,23,3119.44
16326,2021-01-09 12:01:00,2021-12-04 10:11:00,14,328,26,3110.96
16678,2021-03-02 09:24:00,2021-12-07 12:17:00,12,280,23,3109.99
13869,2020-12-17 15:14:00,2021-08-08 13:53:00,4,233,144,3104.95
14099,2020-12-20 11:14:00,2021-11-23 13:53:00,11,338,37,3104.17
16905,2020-12-03 10:43:00,2021-12-04 14:01:00,7,366,26,3102.4300000000003
15491,2021-04-18 10:04:00,2021-09-05 15:56:00,6,140,116,3100.09
14257,2021-01-25 10:49:00,2021-10-06 16:54:00,5,254,85,3099.7200000000003
14565,2020-12-13 13:25:00,2021-09-05 09:07:00,4,265,116,3099.12
13135,2021-05-27 10:52:00,2021-05-27 10:52:00,1,0,217,3096.0
17059,2020-12-05 12:35:00,2021-11-10 12:27:00,5,339,50,3095.04
13362,2021-02-25 11:33:00,2021-11-30 14:41:00,4,278,30,3090.7400000000002
15998,2020-12-12 13:32:00,2021-11-03 12:45:00,5,325,57,3089.9700000000003
16218,2020-12-01 11:29:00,2021-11-10 09:59:00,7,343,50,3084.68
18272,2021-04-07 09:35:00,2021-12-07 12:43:00,6,244,23,3078.58
12910,2021-04-12 10:01:00,2021-11-16 14:28:00,8,218,44,3075.04
13631,2021-03-17 17:13:00,2021-09-01 09:57:00,11,167,120,3070.42
16686,2020-12-19 14:41:00,2021-10-23 13:49:00,7,307,68,3062.83
14456,2021-07-20 13:06:00,2021-12-04 13:59:00,9,137,26,3062.4
17799,2020-12-13 13:10:00,2021-11-17 15:16:00,11,339,43,3055.93
16940,2021-02-23 12:27:00,2021-10-18 13:15:00,3,237,73,3049.88
16393,2020-12-05 13:10:00,2021-12-07 12:51:00,13,366,23,3046.21
16709,2021-03-03 10:55:00,2021-09-16 10:56:00,5,197,105,3029.87
12598,2021-02-28 11:58:00,2021-11-30 12:18:00,8,275,30,3023.08
12395,2020-12-03 16:35:00,2021-11-20 15:21:00,12,351,40,3018.63
18094,2021-02-21 08:50:00,2021-09-19 09:28:00,7,210,102,3017.3
12754,2021-02-04 10:31:00,2021-04-18 09:00:00,4,72,256,3010.74
12916,2021-01-23 10:43:00,2021-07-24 10:35:00,4,181,159,3006.15
15521,2021-03-30 09:15:00,2021-10-30 13:42:00,8,214,61,3000.2
17659,2020-12-02 16:46:00,2021-11-22 13:29:00,12,354,38,2999.46
17504,2021-01-21 11:09:00,2021-05-17 12:59:00,9,116,227,2997.0299999999997
12670,2021-04-21 10:16:00,2021-11-29 15:23:00,5,222,31,2996.05
14307,2020-12-01 11:41:00,2021-09-12 09:38:00,6,284,109,2995.72
15687,2021-01-13 15:13:00,2021-12-01 08:33:00,9,321,29,2993.1
14639,2020-12-13 13:50:00,2021-10-18 15:06:00,6,309,73,2984.49
13451,2021-01-09 15:35:00,2021-11-13 15:58:00,5,308,47,2976.15
14032,2020-12-08 10:53:00,2021-12-07 15:23:00,11,364,23,2975.59
15854,2020-12-13 11:47:00,2021-12-05 13:39:00,12,357,25,2974.65
16497,2021-01-10 13:20:00,2021-10-21 10:55:00,6,283,70,2965.69
17924,2020-12-01 10:51:00,2021-11-28 09:11:00,7,361,32,2962.5
14868,2021-04-20 13:36:00,2021-12-06 14:49:00,8,230,24,2953.59
17084,2021-11-04 14:49:00,2021-11-04 14:54:00,2,0,56,2949.75
17444,2021-06-20 09:04:00,2021-07-15 12:05:00,3,25,168,2940.04
16316,2020-12-16 14:26:00,2021-10-06 13:48:00,8,293,85,2938.91
14530,2021-02-16 10:47:00,2021-11-14 10:38:00,6,270,46,2925.91
17512,2021-02-11 12:22:00,2021-11-11 12:11:00,10,272,49,2924.99
15606,2021-01-19 12:07:00,2021-10-09 15:47:00,9,263,82,2920.16
12906,2021-09-22 15:03:00,2021-11-28 09:55:00,5,66,32,2919.81
14112,2021-03-09 11:28:00,2021-11-17 12:30:00,7,253,43,2915.15
12438,2021-07-22 13:29:00,2021-11-25 13:28:00,2,125,35,2906.85
17644,2021-03-24 09:44:00,2021-12-08 13:43:00,11,259,22,2895.6400000000003
18144,2020-12-01 13:45:00,2021-12-02 12:46:00,12,365,28,2888.75
12408,2021-03-24 14:46:00,2021-11-07 12:27:00,5,227,53,2888.55
13735,2021-04-19 13:49:00,2021-11-15 11:14:00,4,209,45,2885.24
16633,2021-04-19 14:36:00,2021-11-22 13:41:00,6,216,38,2883.1
15673,2021-01-16 16:25:00,2021-09-12 16:12:00,4,238,109,2881.02
14251,2021-10-13 12:46:00,2021-12-08 08:32:00,5,55,22,2879.7
17728,2021-09-14 11:39:00,2021-12-06 08:52:00,3,82,24,2876.01
14005,2021-05-08 10:33:00,2021-11-30 12:41:00,5,206,30,2874.72
15628,2020-12-08 09:51:00,2021-12-05 10:24:00,9,362,25,2870.24
14711,2021-03-22 13:32:00,2021-11-29 14:58:00,11,252,31,2868.8
13901,2021-01-25 09:01:00,2021-09-28 14:48:00,5,246,93,2867.2
14535,2021-04-05 12:50:00,2021-10-10 15:39:00,3,188,81,2864.19
12685,2021-09-07 10:28:00,2021-11-11 13:46:00,6,65,49,2863.08
18145,2021-01-31 12:10:00,2021-11-27 11:22:00,4,299,33,2861.55
16928,2020-12-01 15:21:00,2021-09-20 15:10:00,17,292,101,2847.6
15984,2020-12-06 13:21:00,2021-12-07 12:16:00,10,365,23,2837.67
14852,2021-04-01 13:22:00,2021-10-12 13:20:00,6,193,79,2836.69
14572,2021-01-19 17:23:00,2021-12-06 14:40:00,7,320,24,2832.84
17596,2020-12-06 12:34:00,2021-11-16 14:11:00,7,345,44,2827.9300000000003
14842,2021-02-04 15:32:00,2021-10-27 12:37:00,4,264,64,2824.69
13174,2020-12-05 16:24:00,2021-11-23 14:35:00,3,352,37,2817.0299999999997
16871,2021-03-14 10:31:00,2021-11-17 19:27:00,6,248,43,2812.34
12356,2021-01-18 09:50:00,2021-11-17 08:40:00,3,302,43,2811.43
14903,2021-03-06 11:50:00,2021-11-18 16:07:00,5,257,42,2810.63
18230,2021-02-10 13:06:00,2021-11-30 13:22:00,7,293,30,2810.2
13230,2020-12-09 19:28:00,2021-12-05 16:03:00,16,360,25,2806.97
16081,2020-12-08 11:16:00,2021-10-14 13:06:00,5,310,77,2806.9
16764,2021-07-19 17:17:00,2021-12-06 11:41:00,13,139,24,2799.25
15993,2021-10-26 16:21:00,2021-12-01 10:45:00,7,35,29,2797.57
13769,2020-12-07 13:28:00,2021-12-07 15:08:00,10,365,23,2796.51
12578,2021-01-13 15:34:00,2021-11-18 13:30:00,2,308,42,2794.51
12758,2021-03-08 12:05:00,2021-08-15 10:22:00,2,159,137,2791.59
17739,2020-12-14 14:26:00,2021-11-28 09:12:00,7,348,32,2791.35
14626,2021-04-20 13:18:00,2021-11-16 10:37:00,4,209,44,2791.27
17213,2020-12-08 13:03:00,2021-10-30 14:53:00,7,326,61,2781.23
12388,2021-01-17 11:12:00,2021-11-24 12:30:00,6,311,36,2780.66
14121,2021-10-11 10:39:00,2021-12-06 12:19:00,4,56,24,2780.15
17838,2020-12-02 15:55:00,2021-11-13 11:20:00,5,345,47,2779.3
13870,2021-02-25 09:09:00,2021-12-07 13:23:00,8,285,23,2770.94
15356,2020-12-06 14:05:00,2021-11-08 13:11:00,10,336,52,2766.5
15114,2021-02-11 08:45:00,2021-11-09 15:05:00,10,271,51,2760.56
14854,2021-03-10 12:22:00,2021-09-22 17:00:00,7,196,99,2759.83
13971,2021-02-27 12:27:00,2021-11-21 12:06:00,8,266,39,2758.26
15321,2021-02-21 11:10:00,2021-09-30 09:40:00,3,220,91,2748.31
12669,2021-03-28 10:15:00,2021-07-12 09:54:00,3,105,171,2744.0299999999997
14808,2021-06-20 12:53:00,2021-10-31 12:21:00,8,132,60,2741.17
14125,2021-09-22 15:40:00,2021-11-29 12:47:00,3,67,31,2740.43
15696,2021-01-17 11:24:00,2021-11-06 14:02:00,8,293,54,2736.46
16938,2021-02-04 09:34:00,2021-12-01 10:20:00,4,300,29,2736.38
16003,2020-12-15 12:09:00,2021-11-10 09:57:00,5,329,50,2735.37
12840,2021-04-27 12:21:00,2021-07-19 09:29:00,4,82,164,2726.77
12380,2021-06-07 09:49:00,2021-11-18 11:27:00,4,164,42,2724.81
12708,2020-12-06 10:43:00,2021-11-10 09:52:00,10,338,50,2712.91
15796,2021-02-10 15:40:00,2021-12-08 19:55:00,8,301,22,2711.56
17069,2020-12-01 16:49:00,2021-11-11 17:13:00,9,345,49,2709.7
13285,2021-02-22 17:13:00,2021-11-16 13:19:00,4,266,44,2709.12
13654,2021-03-11 12:54:00,2021-10-27 16:24:00,6,230,64,2707.33
14107,2020-12-10 13:29:00,2021-10-19 12:12:00,7,312,72,2703.23
14732,2021-01-04 14:40:00,2021-12-01 14:34:00,8,330,29,2702.49
18097,2020-12-20 14:49:00,2021-12-02 11:16:00,6,346,28,2697.8
17386,2021-06-27 12:11:00,2021-12-02 11:28:00,6,157,28,2686.42
12625,2021-01-24 13:27:00,2021-05-12 09:54:00,2,107,232,2683.8199999999997
17346,2020-12-01 14:34:00,2021-12-06 12:18:00,15,369,24,2676.56
13883,2021-03-31 17:17:00,2021-11-29 10:45:00,5,242,31,2674.48
14713,2020-12-09 18:58:00,2021-11-30 16:26:00,11,355,30,2666.36
12360,2021-05-23 09:43:00,2021-10-18 15:22:00,3,148,73,2662.06
14439,2021-01-24 11:39:00,2021-01-24 11:39:00,1,0,340,2661.24
15671,2021-03-14 09:37:00,2021-11-21 12:43:00,7,252,39,2657.13
12721,2020-12-20 11:38:00,2021-11-08 12:13:00,6,323,52,2656.13
13851,2021-02-24 17:18:00,2021-09-05 12:36:00,3,192,116,2651.46
16618,2021-01-21 11:55:00,2021-11-08 13:52:00,5,291,52,2647.59
18260,2020-12-16 18:23:00,2021-06-20 12:37:00,6,185,193,2643.2
13658,2021-05-19 17:15:00,2021-11-30 10:13:00,5,194,30,2639.17
17655,2020-12-08 16:45:00,2021-11-29 11:34:00,7,355,31,2638.94
15752,2020-12-02 09:43:00,2021-10-31 11:37:00,7,333,60,2637.38
13804,2021-02-23 09:09:00,2021-11-09 12:32:00,7,259,51,2635.79
13771,2021-04-06 15:47:00,2021-10-06 14:18:00,4,182,85,2634.45
12520,2021-03-11 11:35:00,2021-09-21 15:23:00,5,194,100,2634.2599999999998
17402,2020-12-05 13:53:00,2021-12-05 10:15:00,13,364,25,2633.85
18077,2020-12-08 10:21:00,2021-12-01 13:32:00,11,358,29,2633.01
13422,2021-10-06 13:42:00,2021-10-06 13:42:00,1,0,85,2626.3
13644,2021-08-26 11:53:00,2021-11-23 14:07:00,4,89,37,2624.26
17965,2020-12-05 15:54:00,2021-11-02 09:31:00,14,331,58,2622.57
18210,2021-03-17 16:58:00,2021-12-08 11:02:00,6,265,22,2621.38
16255,2020-12-09 14:25:00,2021-11-23 12:40:00,8,348,37,2619.91
14262,2021-04-13 12:23:00,2021-12-01 14:17:00,8,232,29,2618.23
13021,2020-12-16 10:12:00,2021-12-05 16:37:00,9,354,25,2616.38
15782,2021-09-11 14:29:00,2021-11-30 10:49:00,3,79,30,2614.74
14397,2021-05-10 12:25:00,2021-12-07 09:22:00,19,210,23,2612.96
12836,2021-02-01 11:19:00,2021-10-11 15:10:00,5,252,80,2612.86
18075,2020-12-14 10:48:00,2021-11-16 15:21:00,10,337,44,2611.75
12726,2020-12-17 12:56:00,2021-11-11 13:35:00,7,329,49,2609.1
16241,2020-12-05 11:04:00,2021-11-30 11:08:00,13,360,30,2607.87
13136,2021-05-11 12:47:00,2021-10-14 13:41:00,5,156,77,2607.6099999999997
14408,2021-03-20 14:41:00,2021-11-29 11:41:00,7,253,31,2606.53
13983,2020-12-08 10:38:00,2021-11-10 11:06:00,12,337,50,2603.43
17317,2021-09-11 12:45:00,2021-10-24 17:19:00,3,43,67,2600.34
12600,2020-12-03 12:57:00,2021-11-11 10:29:00,10,342,49,2599.04
16919,2020-12-06 12:52:00,2021-07-06 13:35:00,11,212,177,2596.4500000000003
13895,2021-06-28 10:17:00,2021-11-11 16:57:00,4,136,49,2593.07
14243,2020-12-09 08:34:00,2021-12-01 11:12:00,10,357,29,2588.77
15033,2021-01-14 13:28:00,2021-12-05 12:40:00,10,324,25,2586.67
13911,2021-02-04 14:46:00,2021-10-13 15:43:00,9,251,78,2580.91
14546,2021-04-05 12:37:00,2021-12-04 13:00:00,5,243,26,2578.09
16912,2021-01-20 15:42:00,2021-11-11 12:18:00,11,294,49,2575.38
15485,2020-12-01 13:23:00,2021-11-09 14:31:00,3,343,51,2575.0
18245,2020-12-19 14:58:00,2021-12-02 14:48:00,7,347,28,2567.06
16308,2021-03-23 14:46:00,2021-11-02 11:24:00,4,223,58,2560.0
15572,2021-03-06 14:44:00,2021-12-05 10:09:00,7,273,25,2552.86
14334,2020-12-16 17:37:00,2021-11-23 10:01:00,8,341,37,2552.21
14701,2021-01-27 12:40:00,2021-11-29 12:38:00,9,305,31,2549.37
