,id_client,frequency,recency,monetary,segment,country
583,15673,4,109,2881.02,Medium Value,United Kingdom
584,14251,5,22,2879.7,High value,United Kingdom
585,17728,3,24,2876.01,Medium Value,United Kingdom
586,14005,5,30,2874.72,High value,United Kingdom
587,15628,9,25,2870.24,High value,United Kingdom
588,14711,11,31,2868.8,High value,United Kingdom
589,13901,5,93,2867.2,Medium Value,United Kingdom
590,14535,3,81,2864.19,Medium Value,United Kingdom
591,12685,6,49,2863.08,High value,France
592,18145,4,33,2861.55,High value,United Kingdom
593,16928,17,101,2847.6,High value,United Kingdom
594,15984,10,23,2837.67,High value,United Kingdom
595,14852,6,79,2836.69,Medium Value,United Kingdom
596,14572,7,24,2832.84,High value,United Kingdom
597,17596,7,44,2827.93,High value,United Kingdom
598,14842,4,64,2824.69,Medium Value,United Kingdom
599,13174,3,37,2817.03,Medium Value,United Kingdom
600,16871,6,43,2812.34,High value,United Kingdom
601,12356,3,43,2811.43,Medium Value,Portugal
602,14903,5,42,2810.63,High value,United Kingdom
603,18230,7,30,2810.2,High value,United Kingdom
604,13230,16,25,2806.97,High value,United Kingdom
605,16081,5,77,2806.9,Medium Value,United Kingdom
606,16764,13,24,2799.25,High value,United Kingdom
607,15993,7,29,2797.57,High value,United Kingdom
608,13769,10,23,2796.51,High value,United Kingdom
609,12578,2,42,2794.51,Medium Value,Italy
610,12758,2,137,2791.59,Medium Value,Portugal
611,17739,7,32,2791.35,High value,United Kingdom
612,14626,4,44,2791.27,Medium Value,United Kingdom
613,17213,7,61,2781.23,High value,United Kingdom
614,12388,6,36,2780.66,High value,Australia
615,14121,4,24,2780.15,High value,United Kingdom
616,17838,5,47,2779.3,High value,United Kingdom
617,13870,8,23,2770.94,High value,United Kingdom
618,15356,10,52,2766.5,High value,United Kingdom
619,15114,10,51,2760.56,High value,United Kingdom
620,14854,7,99,2759.83,Medium Value,United Kingdom
621,13971,8,39,2758.26,High value,United Kingdom
622,15321,3,91,2748.31,Medium Value,United Kingdom
623,12669,3,171,2744.03,Medium Value,France
624,14808,8,60,2741.17,High value,United Kingdom
625,14125,3,31,2740.43,Medium Value,United Kingdom
626,15696,8,54,2736.46,High value,United Kingdom
627,16938,4,29,2736.38,High value,United Kingdom
628,16003,5,50,2735.37,Medium Value,United Kingdom
629,12840,4,164,2726.77,Medium Value,United Kingdom
630,12380,4,42,2724.81,Medium Value,Belgium
631,12708,10,50,2712.91,High value,Germany
632,15796,8,22,2711.56,High value,United Kingdom
633,17069,9,49,2709.7,High value,United Kingdom
634,13285,4,44,2709.12,Medium Value,United Kingdom
635,13654,6,64,2707.33,Medium Value,United Kingdom
636,14107,7,72,2703.23,Medium Value,United Kingdom
637,14732,8,29,2702.49,High value,United Kingdom
638,18097,6,28,2697.8,High value,United Kingdom
639,17386,6,28,2686.42,High value,United Kingdom
640,12625,2,232,2683.82,Medium Value,Germany
641,17346,15,24,2676.56,High value,United Kingdom
642,13883,5,31,2674.48,High value,United Kingdom
643,14713,11,30,2666.36,High value,United Kingdom
644,12360,3,73,2662.06,Medium Value,Austria
645,14439,1,340,2661.24,Low Value,Greece
646,15671,7,39,2657.13,High value,United Kingdom
647,12721,6,52,2656.13,High value,France
648,13851,3,116,2651.46,Medium Value,United Kingdom
649,16618,5,52,2647.59,Medium Value,United Kingdom
650,18260,6,193,2643.2,Medium Value,United Kingdom
651,13658,5,30,2639.17,High value,United Kingdom
652,17655,7,31,2638.94,High value,United Kingdom
653,15752,7,60,2637.38,High value,United Kingdom
654,13804,7,51,2635.79,High value,United Kingdom
655,13771,4,85,2634.45,Medium Value,United Kingdom
656,12520,5,100,2634.26,Medium Value,Germany
657,17402,13,25,2633.85,High value,United Kingdom
658,18077,11,29,2633.01,High value,United Kingdom
659,13422,1,85,2626.3,Low Value,United Kingdom
660,13644,4,37,2624.26,Medium Value,United Kingdom
661,17965,14,58,2622.57,High value,United Kingdom
662,18210,6,22,2621.38,High value,United Kingdom
663,16255,8,37,2619.91,High value,United Kingdom
664,14262,8,29,2618.23,High value,United Kingdom
665,13021,9,25,2616.38,High value,United Kingdom
666,15782,3,30,2614.74,Medium Value,United Kingdom
667,14397,19,23,2612.96,Top,United Kingdom
668,12836,5,80,2612.86,Medium Value,United Kingdom
669,18075,10,44,2611.75,High value,United Kingdom
670,12726,7,49,2609.1,High value,France
671,16241,13,30,2607.87,High value,United Kingdom
672,13136,5,77,2607.61,Medium Value,United Kingdom
673,14408,7,31,2606.53,High value,United Kingdom
674,13983,12,50,2603.43,High value,United Kingdom
675,17317,3,67,2600.34,Medium Value,United Kingdom
676,12600,10,49,2599.04,High value,Germany
677,16919,11,177,2596.45,Medium Value,United Kingdom
678,13895,4,49,2593.07,Medium Value,United Kingdom
679,14243,10,29,2588.77,High value,United Kingdom
680,15033,10,25,2586.67,High value,United Kingdom
681,13911,9,78,2580.91,High value,United Kingdom
682,14546,5,26,2578.09,High value,United Kingdom
683,16912,11,49,2575.38,High value,United Kingdom
684,15485,3,51,2575.0,Medium Value,United Kingdom
685,18245,7,28,2567.06,High value,United Kingdom
686,16308,4,58,2560.0,Medium Value,United Kingdom
687,15572,7,25,2552.86,High value,United Kingdom
688,14334,8,37,2552.21,High value,United Kingdom
689,14701,9,31,2549.37,High value,United Kingdom
690,14676,6,52,2548.24,Medium Value,United Kingdom
691,13344,3,88,2543.72,Medium Value,United Kingdom
692,14776,11,72,2538.3,High value,United Kingdom
693,17700,4,37,2534.64,Medium Value,United Kingdom
694,13471,4,22,2531.58,High value,United Kingdom
695,14659,9,29,2529.93,High value,United Kingdom
696,17314,8,45,2527.92,High value,United Kingdom
697,13975,6,52,2526.28,Medium Value,United Kingdom
698,17449,7,23,2520.86,High value,United Kingdom
699,13394,8,22,2520.02,High value,United Kingdom
700,15245,3,155,2515.84,Medium Value,United Kingdom
701,15271,15,28,2507.07,High value,United Kingdom
702,12352,8,57,2506.04,High value,Norway
703,13695,15,52,2504.13,High value,United Kingdom
704,12517,5,49,2502.84,Medium Value,Germany
705,15932,8,25,2495.87,High value,United Kingdom
706,16477,7,84,2494.46,Medium Value,United Kingdom
707,12483,8,38,2484.98,High value,Sweden
708,12913,5,25,2483.63,High value,United Kingdom
709,16710,10,40,2483.04,High value,United Kingdom
710,14315,6,65,2481.13,Medium Value,United Kingdom
711,13507,4,24,2479.16,High value,United Kingdom
712,13588,9,36,2478.95,High value,United Kingdom
713,17682,6,31,2474.33,High value,United Kingdom
714,17188,7,32,2474.23,High value,United Kingdom
715,14766,6,29,2473.37,High value,United Kingdom
716,14502,11,40,2470.67,High value,United Kingdom
717,17164,7,53,2467.35,High value,United Kingdom
718,12455,6,94,2466.86,Medium Value,Spain
719,15750,8,23,2465.48,High value,United Kingdom
720,17131,5,26,2463.17,High value,United Kingdom
721,13784,11,30,2462.79,High value,United Kingdom
722,15674,5,94,2446.6,Medium Value,United Kingdom
723,14163,4,108,2445.91,Medium Value,United Kingdom
724,15527,8,39,2429.78,High value,United Kingdom
725,17071,9,49,2429.03,High value,United Kingdom
726,13949,6,23,2427.32,High value,United Kingdom
727,16143,6,24,2424.94,High value,United Kingdom
728,17722,4,117,2424.04,Medium Value,United Kingdom
729,15089,6,31,2420.84,High value,United Kingdom
730,15373,12,29,2415.91,High value,United Kingdom
731,12397,2,56,2409.9,Medium Value,Belgium
732,17589,4,81,2404.17,Medium Value,United Kingdom
733,15980,3,109,2398.86,Medium Value,United Kingdom
734,18065,14,26,2392.83,High value,United Kingdom
735,13141,5,105,2388.75,Medium Value,United Kingdom
736,15370,7,61,2386.05,Medium Value,United Kingdom
737,17530,11,22,2385.0,High value,United Kingdom
738,14493,5,28,2383.24,High value,United Kingdom
739,14554,4,31,2381.04,Medium Value,United Kingdom
740,14239,11,64,2380.85,High value,United Kingdom
741,15270,7,36,2379.49,High value,United Kingdom
742,13722,3,152,2375.41,Medium Value,United Kingdom
743,17434,7,23,2373.82,High value,United Kingdom
744,14930,3,129,2372.86,Medium Value,Channel Islands
745,13908,4,100,2369.55,Medium Value,United Kingdom
746,15755,6,31,2364.25,High value,United Kingdom
747,12457,7,87,2363.23,Medium Value,Switzerland
748,17634,9,57,2361.97,High value,United Kingdom
749,14030,8,39,2360.09,High value,United Kingdom
750,14440,5,29,2357.68,High value,United Kingdom
751,15140,7,73,2354.25,Medium Value,United Kingdom
752,14309,9,29,2352.53,High value,United Kingdom
753,12704,8,28,2340.84,High value,Finland
754,18259,3,45,2338.6,Medium Value,United Kingdom
755,12584,9,24,2338.15,High value,Italy
756,18257,8,60,2337.63,High value,United Kingdom
757,17954,12,26,2332.72,High value,United Kingdom
758,15281,9,79,2332.15,Medium Value,United Kingdom
759,12782,5,25,2330.92,High value,Portugal
760,15785,5,53,2328.97,Medium Value,United Kingdom
761,17313,1,52,2328.84,Low Value,United Kingdom
762,17744,6,24,2322.4,High value,United Kingdom
763,17211,8,47,2317.22,High value,United Kingdom
764,14290,5,32,2314.65,High value,United Kingdom
765,15365,7,46,2314.32,High value,United Kingdom
766,13994,6,24,2313.14,High value,United Kingdom
767,13704,9,26,2308.06,High value,United Kingdom
768,15288,5,64,2306.52,Medium Value,United Kingdom
769,16735,5,99,2300.56,Medium Value,United Kingdom
770,16550,5,129,2298.97,Medium Value,United Kingdom
771,15105,7,39,2298.93,High value,United Kingdom
772,13115,4,32,2294.78,Medium Value,United Kingdom
773,15704,4,161,2293.62,Medium Value,United Kingdom
774,12615,4,23,2291.19,High value,France
775,13527,7,54,2287.51,Medium Value,United Kingdom
776,17696,8,59,2285.71,High value,United Kingdom
777,12684,7,28,2283.63,High value,France
778,16782,13,31,2279.9,High value,United Kingdom
779,13317,6,87,2273.68,Medium Value,United Kingdom
780,17768,3,29,2273.18,Medium Value,United Kingdom
781,14466,7,50,2272.4,High value,United Kingdom
782,13700,10,47,2265.12,High value,United Kingdom
783,16057,7,37,2263.12,High value,United Kingdom
784,16209,5,109,2262.62,Medium Value,United Kingdom
785,14432,6,30,2255.51,High value,United Kingdom
786,16293,10,42,2248.99,High value,United Kingdom
787,17442,6,57,2248.56,Medium Value,United Kingdom
788,15235,12,238,2247.51,Medium Value,United Kingdom
789,16771,5,54,2246.81,Medium Value,United Kingdom
790,15665,2,189,2242.01,Medium Value,United Kingdom
791,14211,9,74,2241.1,Medium Value,United Kingdom
792,16743,7,50,2238.09,High value,United Kingdom
793,14560,22,28,2237.77,High value,United Kingdom
794,14700,3,53,2235.3,Medium Value,United Kingdom
795,16076,10,24,2234.73,High value,United Kingdom
796,15834,4,91,2233.75,Medium Value,United Kingdom
797,18242,4,93,2232.49,Medium Value,United Kingdom
798,14226,5,49,2232.19,Medium Value,United Kingdom
799,14825,12,24,2226.91,High value,United Kingdom
800,17591,7,94,2225.97,Medium Value,United Kingdom
801,12783,6,23,2225.91,High value,Portugal
802,13365,2,54,2225.37,Medium Value,United Kingdom
803,15722,5,56,2222.56,Medium Value,United Kingdom
804,15811,6,43,2218.62,Medium Value,United Kingdom
805,12876,2,78,2218.02,Medium Value,Belgium
806,12653,2,169,2209.85,Medium Value,Israel
807,13862,8,39,2209.36,High value,United Kingdom
808,15797,4,134,2207.4,Medium Value,United Kingdom
809,15179,5,39,2206.95,Medium Value,United Kingdom
810,13831,6,37,2202.99,High value,United Kingdom
811,17406,3,354,2200.42,Medium Value,United Kingdom
812,15123,2,28,2199.31,Medium Value,United Kingdom
813,16628,5,50,2188.05,Medium Value,United Kingdom
814,15394,4,30,2183.54,Medium Value,United Kingdom
815,14341,8,66,2182.28,Medium Value,United Kingdom
816,12856,6,28,2179.93,High value,United Kingdom
817,12909,5,60,2178.67,Medium Value,United Kingdom
818,12501,1,357,2169.39,Low Value,Germany
819,12633,4,79,2163.98,Medium Value,Germany
820,13755,9,24,2161.35,High value,United Kingdom
821,12935,7,23,2160.7,High value,United Kingdom
822,16456,5,120,2158.37,Medium Value,United Kingdom
823,14407,6,128,2157.73,Medium Value,United Kingdom
824,16379,4,25,2157.4,Medium Value,United Kingdom
825,13224,2,81,2155.95,Medium Value,United Kingdom
826,16966,7,29,2154.97,High value,United Kingdom
827,17272,4,63,2148.63,Medium Value,United Kingdom
828,14828,3,217,2139.76,Medium Value,United Kingdom
829,12560,3,26,2134.01,Medium Value,Germany
830,17400,5,147,2129.96,Medium Value,United Kingdom
831,13517,3,80,2128.42,Medium Value,United Kingdom
832,14360,4,52,2128.23,Medium Value,United Kingdom
833,16407,10,33,2126.93,High value,United Kingdom
834,14640,6,45,2125.08,Medium Value,United Kingdom
835,15058,11,46,2124.99,High value,United Kingdom
836,13632,5,45,2121.27,Medium Value,United Kingdom
837,18061,10,42,2119.41,High value,United Kingdom
838,18008,9,91,2116.19,Medium Value,United Kingdom
839,14691,5,51,2114.33,Medium Value,United Kingdom
840,13265,5,74,2107.66,Medium Value,United Kingdom
841,18173,4,107,2106.84,Medium Value,United Kingdom
842,18093,4,114,2106.52,Medium Value,United Kingdom
843,14461,3,169,2103.06,Medium Value,United Kingdom
844,14515,6,38,2102.09,High value,United Kingdom
845,17861,8,24,2100.8,High value,United Kingdom
846,15815,5,84,2100.6,Medium Value,United Kingdom
847,13126,8,25,2099.64,High value,United Kingdom
848,12610,5,43,2099.54,Medium Value,Italy
849,16875,5,88,2095.53,Medium Value,United Kingdom
850,17191,7,49,2095.13,Medium Value,United Kingdom
851,18283,16,24,2094.88,High value,United Kingdom
852,14306,2,72,2093.32,Medium Value,United Kingdom
853,17490,7,21,2092.32,High value,United Kingdom
854,13571,12,33,2092.32,High value,United Kingdom
855,13297,4,28,2089.85,Medium Value,United Kingdom
856,18044,10,25,2088.6,High value,United Kingdom
857,14810,11,61,2087.88,High value,United Kingdom
858,16954,9,21,2085.08,High value,United Kingdom
859,18231,5,213,2083.27,Medium Value,United Kingdom
860,14696,7,25,2078.95,High value,United Kingdom
861,14209,6,31,2073.43,High value,United Kingdom
862,18241,17,30,2073.09,High value,United Kingdom
863,18219,10,23,2069.77,High value,United Kingdom
864,14482,6,39,2068.15,Medium Value,United Kingdom
865,12948,7,37,2064.95,High value,United Kingdom
866,12928,5,56,2062.7,Medium Value,United Kingdom
867,16281,1,93,2062.06,Low Value,United Kingdom
868,14409,6,92,2059.45,Medium Value,United Kingdom
869,12518,5,21,2056.89,High value,Germany
870,17667,5,87,2055.51,Medium Value,United Kingdom
871,14188,6,51,2054.36,Medium Value,United Kingdom
872,16150,6,63,2053.02,Medium Value,United Kingdom
873,17086,6,28,2050.08,High value,United Kingdom
874,17612,6,74,2048.45,Medium Value,United Kingdom
875,14232,5,63,2048.07,Medium Value,United Kingdom
876,17625,4,39,2047.0,Medium Value,United Kingdom
877,13495,5,28,2044.87,High value,United Kingdom
878,17597,1,234,2044.37,Low Value,United Kingdom
879,17090,7,25,2043.95,High value,United Kingdom
880,13450,6,47,2043.72,Medium Value,United Kingdom
881,14001,3,66,2043.08,Medium Value,United Kingdom
882,12585,2,255,2040.1,Low Value,Germany
883,13593,5,129,2037.08,Medium Value,United Kingdom
884,18069,5,47,2036.67,Medium Value,United Kingdom
885,17846,1,106,2033.1,Low Value,United Kingdom
886,13630,7,26,2031.78,High value,United Kingdom
887,16409,5,57,2028.88,Medium Value,United Kingdom
888,17337,4,172,2027.87,Medium Value,United Kingdom
889,16358,4,22,2027.5,Medium Value,United Kingdom
890,14544,2,45,2024.45,Medium Value,United Kingdom
891,15341,1,101,2020.52,Low Value,United Kingdom
892,14506,5,38,2012.17,Medium Value,United Kingdom
893,15531,2,29,2007.44,Medium Value,United Kingdom
894,15372,1,158,2007.4,Low Value,United Kingdom
895,16098,8,108,2005.63,Medium Value,United Kingdom
896,14730,8,22,2005.06,High value,United Kingdom
897,14217,17,22,2004.98,High value,United Kingdom
898,14462,11,87,2004.02,Medium Value,United Kingdom
899,17082,2,54,2003.85,Medium Value,United Kingdom
900,16754,1,393,2002.4,Low Value,United Kingdom
901,15493,5,53,2001.8,Medium Value,United Kingdom
902,18188,3,36,2001.04,Medium Value,United Kingdom
903,13305,10,25,2000.86,High value,United Kingdom
904,16698,2,247,1998.0,Low Value,United Kingdom
905,17827,5,26,1995.46,High value,United Kingdom
906,18204,3,92,1993.7,Medium Value,United Kingdom
907,17679,2,73,1992.11,Medium Value,United Kingdom
908,17088,4,49,1991.01,Medium Value,United Kingdom
909,13246,6,39,1987.3,Medium Value,United Kingdom
910,13590,6,32,1981.92,High value,United Kingdom
911,13725,8,70,1980.56,Medium Value,United Kingdom
912,17422,6,37,1979.37,Medium Value,United Kingdom
913,16341,4,45,1971.87,Medium Value,United Kingdom
914,17997,8,95,1970.67,Medium Value,United Kingdom
915,12674,4,59,1970.6,Medium Value,France
916,17790,14,47,1965.55,High value,United Kingdom
917,17218,10,25,1960.72,High value,United Kingdom
918,15351,7,33,1960.11,High value,United Kingdom
919,14498,5,63,1957.32,Medium Value,United Kingdom
920,12853,6,155,1957.1,Medium Value,United Kingdom
921,17554,5,22,1952.45,High value,United Kingdom
922,14533,7,45,1949.72,Medium Value,United Kingdom
923,14653,8,22,1947.55,High value,United Kingdom
924,15814,4,37,1945.33,Medium Value,United Kingdom
925,15518,8,85,1942.45,Medium Value,United Kingdom
926,14418,3,24,1937.25,Medium Value,United Kingdom
927,14472,8,124,1936.84,Medium Value,United Kingdom
928,15864,6,43,1936.32,Medium Value,United Kingdom
929,15157,3,24,1936.07,Medium Value,United Kingdom
930,12528,6,30,1933.48,High value,Germany
931,14655,4,29,1932.23,Medium Value,United Kingdom
932,14978,5,93,1931.42,Medium Value,United Kingdom
933,16983,7,33,1931.25,High value,United Kingdom
934,13094,12,42,1927.32,High value,United Kingdom
935,16942,9,33,1920.59,High value,United Kingdom
936,15021,9,29,1914.82,High value,United Kingdom
937,17368,8,44,1912.67,Medium Value,United Kingdom
938,14285,4,42,1910.01,Medium Value,United Kingdom
939,16426,10,23,1908.25,High value,United Kingdom
940,17228,8,36,1906.09,High value,United Kingdom
941,14210,6,126,1905.84,Medium Value,United Kingdom
942,15819,4,70,1905.45,Medium Value,United Kingdom
943,14250,3,28,1904.05,Medium Value,United Kingdom
944,12762,2,28,1898.52,Medium Value,Portugal
945,17463,5,37,1896.41,Medium Value,United Kingdom
946,17870,12,23,1894.35,High value,United Kingdom
947,14934,2,102,1890.94,Medium Value,Channel Islands
948,12371,2,65,1887.96,Medium Value,Switzerland
949,15641,4,126,1887.2,Medium Value,United Kingdom
950,16170,6,71,1885.05,Medium Value,United Kingdom
951,13890,10,22,1883.81,High value,United Kingdom
952,16128,5,38,1880.22,Medium Value,United Kingdom
953,17738,4,40,1879.05,Medium Value,United Kingdom
954,15367,4,78,1877.59,Medium Value,United Kingdom
955,17293,9,29,1875.11,High value,United Kingdom
956,16986,2,50,1873.2,Medium Value,United Kingdom
957,13982,4,60,1871.81,Medium Value,United Kingdom
958,16474,7,28,1871.5,High value,United Kingdom
959,17469,5,37,1870.97,Medium Value,United Kingdom
960,16841,6,57,1869.82,Medium Value,United Kingdom
