id_client,first_day,last_day,frequency,interval,recency,monetary,R_rank,F_rank,M_rank,R_rank_norm,F_rank_norm,M_rank_norm,RFM_Score,segment
15144,2021-01-31 13:17:00,2021-12-01 15:12:00,17,304,29,6580.44,3764.0,4197.5,4154.0,87.08,96.72,95.71,4.74,Top
12472,2020-12-05 14:19:00,2021-11-07 14:01:00,7,336,53,6572.11,2607.5,3709.5,4153.0,60.32,85.47,95.69,4.37,High value
16814,2020-12-05 11:45:00,2021-11-25 13:27:00,21,355,35,6509.1,3451.0,4249.5,4152.0,79.84,97.91,95.67,4.7,Top
12431,2020-12-01 10:03:00,2021-11-04 11:55:00,15,338,56,6487.45,2536.0,4162.5,4151.0,58.67,95.91,95.65,4.51,Top
18223,2020-12-16 16:42:00,2021-12-05 09:11:00,14,353,25,6484.54,3970.5,4139.0,4150.0,91.86,95.37,95.62,4.75,Top
15694,2020-12-02 07:49:00,2021-12-09 09:44:00,14,372,21,6479.4,4322.5,4139.0,4149.0,100.0,95.37,95.6,4.81,Top
13225,2020-12-13 09:49:00,2021-12-06 13:29:00,7,358,24,6463.84,4064.5,3709.5,4148.0,94.03,85.47,95.58,4.62,Top
13102,2020-12-09 13:38:00,2021-12-08 12:52:00,24,363,22,6424.09,4253.0,4267.0,4147.0,98.39,98.32,95.55,4.84,Top
13871,2021-02-04 09:30:00,2021-11-17 10:49:00,13,286,43,6403.25,3037.5,4114.5,4146.0,70.27,94.8,95.53,4.58,Top
12359,2021-01-12 12:43:00,2021-10-13 12:47:00,4,274,78,6372.58,2027.0,3028.0,4145.0,46.89,69.77,95.51,4.02,High value
13668,2020-12-12 12:35:00,2021-12-07 12:11:00,21,359,23,6363.59,4156.5,4249.5,4144.0,96.16,97.91,95.48,4.82,Top
13709,2021-01-28 14:57:00,2021-12-06 10:28:00,13,311,24,6328.05,4064.5,4114.5,4143.0,94.03,94.8,95.46,4.75,Top
15005,2020-12-08 14:36:00,2021-11-24 12:25:00,29,350,36,6316.57,3399.5,4292.5,4142.0,78.65,98.91,95.44,4.7,Top
17315,2020-12-17 12:24:00,2021-12-08 12:15:00,38,355,22,6292.26,4253.0,4313.0,4141.0,98.39,99.38,95.41,4.85,Top
16126,2021-02-16 11:18:00,2021-11-10 16:03:00,4,267,50,6287.77,2739.0,3028.0,4140.0,63.37,69.77,95.39,4.15,High value
14057,2020-12-14 12:11:00,2021-11-16 10:32:00,17,336,44,6217.96,2976.5,4197.5,4139.0,68.86,96.72,95.37,4.59,Top
12357,2021-11-06 16:07:00,2021-11-06 16:07:00,1,0,54,6207.67,2571.0,746.5,4138.0,59.48,17.2,95.35,3.33,Medium Value
14060,2020-12-02 12:11:00,2021-12-05 12:29:00,19,368,25,6140.42,3970.5,4226.5,4137.0,91.86,97.38,95.32,4.77,Top
13418,2020-12-02 10:45:00,2021-11-28 10:23:00,18,360,32,6127.43,3545.0,4213.5,4136.0,82.01,97.09,95.3,4.69,Top
17509,2021-10-07 13:14:00,2021-10-13 10:26:00,8,5,78,6115.14,2027.0,3828.0,4135.0,46.89,88.2,95.28,4.29,High value
15939,2021-01-12 12:43:00,2021-09-11 11:30:00,15,241,110,6115.01,1456.5,4162.5,4134.0,33.7,95.91,95.25,4.31,High value
14735,2020-12-16 16:05:00,2021-12-06 12:09:00,32,354,24,6065.69,4064.5,4301.5,4133.0,94.03,99.11,95.23,4.81,Top
12637,2021-01-20 10:47:00,2021-10-03 13:46:00,9,256,88,6021.9,1794.5,3912.0,4132.0,41.52,90.14,95.21,4.28,High value
13097,2020-12-14 15:13:00,2021-11-07 10:43:00,10,327,53,6010.42,2607.5,3974.5,4131.0,60.32,91.58,95.18,4.44,High value
13316,2021-03-30 13:01:00,2021-11-02 13:40:00,4,217,58,5977.73,2470.0,3028.0,4130.0,57.14,69.77,95.16,4.09,High value
14101,2021-01-17 13:09:00,2021-09-27 12:28:00,6,252,94,5976.79,1690.0,3552.5,4129.0,39.1,81.85,95.14,4.14,High value
15382,2021-02-17 12:01:00,2021-11-25 10:58:00,6,280,35,5955.71,3451.0,3552.5,4128.0,79.84,81.85,95.12,4.44,High value
14505,2020-12-12 16:14:00,2021-11-22 15:45:00,8,344,38,5905.64,3272.5,3828.0,4127.0,75.71,88.2,95.09,4.51,Top
14415,2020-12-14 13:31:00,2021-12-08 14:38:00,13,359,22,5900.28,4253.0,4114.5,4126.0,98.39,94.8,95.07,4.77,Top
14944,2021-02-16 12:47:00,2021-11-10 09:10:00,12,266,50,5900.25,2739.0,4077.0,4125.0,63.37,93.94,95.05,4.5,High value
13209,2020-12-13 10:31:00,2021-11-09 13:54:00,8,331,51,5891.61,2691.0,3828.0,4124.0,62.26,88.2,95.02,4.4,High value
13534,2020-12-16 15:23:00,2021-12-07 14:52:00,25,355,23,5870.08,4156.5,4272.5,4123.0,96.16,98.44,95.0,4.81,Top
13050,2020-12-08 09:30:00,2021-11-25 09:18:00,17,351,35,5836.86,3451.0,4197.5,4122.0,79.84,96.72,94.98,4.66,Top
12720,2020-12-05 15:21:00,2021-12-07 08:03:00,25,366,23,5781.73,4156.5,4272.5,4121.0,96.16,98.44,94.95,4.81,Top
15218,2021-01-25 11:20:00,2021-11-29 11:48:00,11,308,31,5756.89,3615.0,4027.5,4120.0,83.63,92.8,94.93,4.63,Top
17686,2021-02-10 10:18:00,2021-12-02 15:39:00,7,295,28,5739.46,3839.5,3709.5,4119.0,88.83,85.47,94.91,4.56,Top
13178,2020-12-14 12:22:00,2021-11-13 16:14:00,11,334,47,5725.47,2831.5,4027.5,4118.0,65.51,92.8,94.88,4.49,High value
16553,2020-12-14 13:58:00,2021-06-29 15:42:00,12,197,184,5719.82,963.5,4077.0,4117.0,22.29,93.94,94.86,4.18,High value
13468,2020-12-01 15:08:00,2021-12-08 10:39:00,38,371,22,5704.97,4253.0,4313.0,4116.0,98.39,99.38,94.84,4.84,Top
14110,2021-03-18 09:59:00,2021-12-06 12:26:00,12,263,24,5683.15,4064.5,4077.0,4115.0,94.03,93.94,94.82,4.72,Top
14049,2021-01-26 11:27:00,2021-11-23 12:20:00,4,301,37,5681.72,3339.0,3028.0,4114.0,77.25,69.77,94.79,4.23,High value
17049,2021-03-09 08:33:00,2021-12-07 10:48:00,9,273,23,5659.98,4156.5,3912.0,4113.0,96.16,90.14,94.77,4.68,Top
17716,2021-03-17 10:38:00,2021-11-17 12:00:00,11,245,43,5655.99,3037.5,4027.5,4112.0,70.27,92.8,94.75,4.52,Top
13004,2020-12-17 08:20:00,2021-11-28 11:27:00,18,346,32,5655.91,3545.0,4213.5,4111.0,82.01,97.09,94.72,4.68,Top
18118,2020-12-05 12:13:00,2021-11-29 11:32:00,26,358,31,5653.82,3615.0,4280.0,4110.0,83.63,98.62,94.7,4.71,Top
14688,2020-12-01 09:37:00,2021-12-02 12:26:00,21,366,28,5630.87,3839.5,4249.5,4109.0,88.83,97.91,94.68,4.74,Top
17757,2020-12-02 17:17:00,2021-12-08 15:31:00,30,370,22,5605.29,4253.0,4295.5,4108.0,98.39,98.97,94.65,4.83,Top
12481,2020-12-09 10:13:00,2021-11-17 08:29:00,10,342,43,5596.32,3037.5,3974.5,4107.0,70.27,91.58,94.63,4.5,High value
12839,2020-12-07 15:48:00,2021-12-07 12:33:00,14,364,23,5591.42,4156.5,4139.0,4106.0,96.16,95.37,94.61,4.75,Top
16767,2021-01-27 13:38:00,2021-11-09 09:42:00,11,285,51,5580.6,2691.0,4027.5,4105.0,62.26,92.8,94.59,4.46,High value
16161,2020-12-06 10:03:00,2021-12-08 12:10:00,19,367,22,5575.56,4253.0,4226.5,4104.0,98.39,97.38,94.56,4.8,Top
12539,2021-01-10 09:11:00,2021-11-17 13:30:00,4,311,43,5568.35,3037.5,3028.0,4103.0,70.27,69.77,94.54,4.17,High value
15805,2020-12-10 09:33:00,2021-11-16 16:32:00,17,341,44,5528.48,2976.5,4197.5,4102.0,68.86,96.72,94.52,4.57,Top
18225,2020-12-09 15:46:00,2021-12-06 13:27:00,12,361,24,5509.12,4064.5,4077.0,4101.0,94.03,93.94,94.49,4.71,Top
16609,2021-04-01 10:11:00,2021-11-24 13:32:00,7,237,36,5493.46,3399.5,3709.5,4100.0,78.65,85.47,94.47,4.47,High value
16985,2020-12-16 10:38:00,2021-11-22 13:33:00,10,341,38,5464.12,3272.5,3974.5,4099.0,75.71,91.58,94.45,4.54,Top
16265,2020-12-10 10:21:00,2021-11-30 16:41:00,9,355,30,5447.0,3689.0,3912.0,4098.0,85.34,90.14,94.42,4.59,Top
18198,2021-01-07 13:39:00,2021-12-05 14:49:00,17,332,25,5425.56,3970.5,4197.5,4097.0,91.86,96.72,94.4,4.74,Top
12490,2021-01-14 09:13:00,2021-12-04 16:07:00,10,324,26,5417.93,3899.5,3974.5,4096.0,90.21,91.58,94.38,4.65,Top
17809,2020-12-01 09:41:00,2021-11-23 12:59:00,12,357,37,5411.91,3339.0,4077.0,4095.0,77.25,93.94,94.35,4.58,Top
16701,2020-12-13 11:51:00,2021-12-01 11:10:00,13,352,29,5398.3,3764.0,4114.5,4094.0,87.08,94.8,94.33,4.67,Top
17719,2021-03-29 11:29:00,2021-11-02 10:36:00,15,217,58,5396.04,2470.0,4162.5,4093.0,57.14,95.91,94.31,4.46,High value
17850,2020-12-01 08:26:00,2020-12-02 15:27:00,34,1,393,5391.21,26.5,4307.0,4092.0,0.61,99.24,94.29,4.09,High value
16303,2021-01-10 14:16:00,2021-11-14 10:49:00,3,307,46,5360.63,2874.5,2581.5,4091.0,66.5,59.48,94.26,3.98,Medium Value
13269,2020-12-05 11:51:00,2021-12-08 14:53:00,15,368,22,5346.23,4253.0,4162.5,4090.0,98.39,95.91,94.24,4.77,Top
15150,2021-03-15 14:21:00,2021-11-22 12:52:00,10,251,38,5314.47,3272.5,3974.5,4089.0,75.71,91.58,94.22,4.53,Top
17730,2021-01-17 14:49:00,2021-12-06 15:43:00,13,323,24,5298.48,4064.5,4114.5,4088.0,94.03,94.8,94.19,4.72,Top
17061,2021-04-21 13:29:00,2021-09-27 11:24:00,11,158,94,5232.23,1690.0,4027.5,4087.0,39.1,92.8,94.17,4.27,High value
18226,2021-01-06 09:00:00,2021-10-26 13:36:00,11,293,65,5228.05,2303.0,4027.5,4086.0,53.28,92.8,94.15,4.38,High value
12362,2021-02-17 10:30:00,2021-12-06 15:40:00,10,292,24,5226.23,4064.5,3974.5,4085.0,94.03,91.58,94.12,4.67,Top
15046,2021-01-05 15:30:00,2021-11-30 15:50:00,15,329,30,5213.77,3689.0,4162.5,4084.0,85.34,95.91,94.1,4.67,Top
16258,2021-05-04 14:33:00,2021-10-25 13:30:00,5,173,66,5203.51,2276.5,3344.0,4083.0,52.67,77.05,94.08,4.14,High value
13756,2020-12-07 11:41:00,2021-12-07 16:44:00,14,365,23,5189.52,4156.5,4139.0,4082.0,96.16,95.37,94.06,4.74,Top
16191,2020-12-14 12:38:00,2021-12-07 11:26:00,13,357,23,5180.52,4156.5,4114.5,4081.0,96.16,94.8,94.03,4.73,Top
15727,2020-12-15 15:47:00,2021-11-23 12:36:00,7,342,37,5178.96,3339.0,3709.5,4080.0,77.25,85.47,94.01,4.45,High value
17858,2020-12-05 13:08:00,2021-12-04 11:56:00,12,363,26,5155.66,3899.5,4077.0,4079.0,90.21,93.94,93.99,4.67,Top
13599,2020-12-08 10:11:00,2021-12-08 16:10:00,21,365,22,5153.67,4253.0,4249.5,4078.0,98.39,97.91,93.96,4.79,Top
15903,2021-02-17 14:04:00,2021-11-30 08:08:00,7,285,30,5126.76,3689.0,3709.5,4077.0,85.34,85.47,93.94,4.51,Top
13941,2020-12-02 10:17:00,2021-11-18 09:43:00,5,350,42,5112.96,3096.5,3344.0,4076.0,71.64,77.05,93.92,4.28,High value
17602,2021-01-19 16:18:00,2021-12-07 13:53:00,7,321,23,5102.97,4156.5,3709.5,4075.0,96.16,85.47,93.89,4.59,Top
16700,2020-12-08 16:34:00,2021-12-01 11:00:00,13,357,29,5076.55,3764.0,4114.5,4074.0,87.08,94.8,93.87,4.66,Top
14562,2021-02-08 14:45:00,2021-12-06 11:05:00,18,300,24,5074.77,4064.5,4213.5,4073.0,94.03,97.09,93.85,4.74,Top
15301,2020-12-06 12:21:00,2021-10-20 09:57:00,12,317,71,5070.35,2183.0,4077.0,4072.0,50.5,93.94,93.82,4.37,High value
13139,2021-03-25 11:57:00,2021-11-23 13:54:00,7,243,37,5064.94,3339.0,3709.5,4071.0,77.25,85.47,93.8,4.44,High value
12432,2021-06-20 13:27:00,2021-10-28 11:43:00,5,129,63,5059.32,2357.0,3344.0,4070.0,54.53,77.05,93.78,4.14,High value
15719,2021-01-06 12:31:00,2021-11-07 12:29:00,13,304,53,5045.61,2607.5,4114.5,4069.0,60.32,94.8,93.76,4.45,High value
17426,2021-03-02 16:34:00,2021-12-01 18:07:00,6,274,29,5037.26,3764.0,3552.5,4068.0,87.08,81.85,93.73,4.46,High value
14329,2021-01-14 13:42:00,2021-11-22 15:50:00,7,312,38,5014.84,3272.5,3709.5,4067.0,75.71,85.47,93.71,4.43,High value
14755,2021-01-09 14:02:00,2021-11-30 11:24:00,11,324,30,5010.28,3689.0,4027.5,4066.0,85.34,92.8,93.69,4.61,Top
12444,2021-06-21 14:00:00,2021-11-18 13:23:00,5,149,42,5005.46,3096.5,3344.0,4065.0,71.64,77.05,93.66,4.27,High value
15032,2020-12-08 12:57:00,2021-03-28 15:03:00,3,110,277,4959.1,469.0,2581.5,4064.0,10.85,59.48,93.64,3.55,Medium Value
15547,2020-12-12 13:26:00,2021-12-02 12:52:00,14,354,28,4954.84,3839.5,4139.0,4063.0,88.83,95.37,93.62,4.67,Top
12437,2021-01-12 14:13:00,2021-12-08 11:35:00,18,329,22,4951.41,4253.0,4213.5,4062.0,98.39,97.09,93.59,4.77,Top
12700,2021-05-08 16:10:00,2021-12-02 10:47:00,4,207,28,4939.99,3839.5,3028.0,4061.0,88.83,69.77,93.57,4.29,High value
15786,2021-08-17 13:33:00,2021-10-24 14:13:00,3,68,67,4932.2,2249.5,2581.5,4060.0,52.04,59.48,93.55,3.86,Medium Value
14709,2020-12-16 13:43:00,2021-11-24 15:41:00,13,343,36,4921.04,3399.5,4114.5,4059.0,78.65,94.8,93.53,4.58,Top
17133,2021-03-18 13:47:00,2021-11-24 12:27:00,7,250,36,4892.24,3399.5,3709.5,4058.0,78.65,85.47,93.5,4.44,High value
12664,2021-01-21 11:42:00,2021-12-01 17:07:00,9,314,29,4881.88,3764.0,3912.0,4057.0,87.08,90.14,93.48,4.58,Top
12688,2021-08-18 08:49:00,2021-08-18 08:49:00,1,0,134,4873.81,1267.5,746.5,4056.0,29.32,17.2,93.46,3.05,Medium Value
14292,2021-03-02 08:26:00,2021-12-02 11:50:00,9,275,28,4871.93,3839.5,3912.0,4055.0,88.83,90.14,93.43,4.59,Top
17652,2021-03-03 14:05:00,2021-11-14 12:55:00,12,255,46,4867.72,2874.5,4077.0,4054.0,66.5,93.94,93.41,4.48,High value
15738,2020-12-02 12:50:00,2021-11-21 08:26:00,16,353,39,4812.42,3209.5,4182.5,4053.0,74.25,96.37,93.39,4.57,Top
13013,2020-12-03 12:28:00,2021-12-08 15:01:00,13,370,22,4810.94,4253.0,4114.5,4052.0,98.39,94.8,93.36,4.73,Top
15555,2020-12-05 14:45:00,2021-11-27 16:19:00,16,357,33,4805.17,3492.5,4182.5,4051.0,80.8,96.37,93.34,4.62,Top
17365,2021-01-11 12:11:00,2021-11-27 12:13:00,8,320,33,4801.56,3492.5,3828.0,4050.0,80.8,88.2,93.32,4.5,High value
15298,2020-12-08 13:55:00,2021-12-07 17:17:00,12,364,23,4799.9,4156.5,4077.0,4049.0,96.16,93.94,93.29,4.7,Top
15187,2021-05-11 13:49:00,2021-12-08 11:56:00,16,210,22,4777.18,4253.0,4182.5,4048.0,98.39,96.37,93.27,4.75,Top
17690,2020-12-01 16:15:00,2021-11-09 15:17:00,15,342,51,4757.95,2691.0,4162.5,4047.0,62.26,95.91,93.25,4.47,High value
12955,2021-03-17 09:03:00,2021-12-08 16:29:00,11,266,22,4757.16,4253.0,4027.5,4046.0,98.39,92.8,93.23,4.69,Top
14180,2020-12-02 13:08:00,2021-11-29 10:56:00,25,361,31,4748.52,3615.0,4272.5,4045.0,83.63,98.44,93.2,4.67,Top
15152,2021-06-05 15:36:00,2021-11-30 12:32:00,13,177,30,4745.69,3689.0,4114.5,4044.0,85.34,94.8,93.18,4.62,Top
16722,2020-12-06 12:59:00,2021-11-22 13:28:00,13,351,38,4730.81,3272.5,4114.5,4043.0,75.71,94.8,93.16,4.55,Top
12714,2021-02-18 10:53:00,2021-11-30 15:43:00,5,285,30,4708.86,3689.0,3344.0,4042.0,85.34,77.05,93.13,4.36,High value
14159,2020-12-12 11:17:00,2021-11-20 12:36:00,11,343,40,4693.01,3153.5,4027.5,4041.0,72.96,92.8,93.11,4.5,High value
14135,2020-12-02 10:27:00,2021-12-08 11:38:00,15,371,22,4690.31,4253.0,4162.5,4040.0,98.39,95.91,93.09,4.74,Top
14191,2021-05-03 10:30:00,2021-12-08 09:23:00,13,218,22,4684.76,4253.0,4114.5,4039.0,98.39,94.8,93.06,4.72,Top
15291,2020-12-01 09:32:00,2021-11-14 11:02:00,15,348,46,4668.3,2874.5,4162.5,4038.0,66.5,95.91,93.04,4.5,High value
14189,2020-12-06 11:42:00,2021-12-07 15:55:00,15,366,23,4654.08,4156.5,4162.5,4037.0,96.16,95.91,93.02,4.72,Top
14390,2020-12-02 11:57:00,2021-11-29 13:49:00,9,362,31,4652.82,3615.0,3912.0,4036.0,83.63,90.14,93.0,4.54,Top
14286,2021-04-11 08:16:00,2021-11-16 10:34:00,3,219,44,4628.75,2976.5,2581.5,4035.0,68.86,59.48,92.97,3.97,Medium Value
16931,2020-12-05 11:40:00,2021-12-04 13:15:00,21,364,26,4604.22,3899.5,4249.5,4034.0,90.21,97.91,92.95,4.7,Top
13802,2021-02-01 12:03:00,2021-07-24 10:54:00,3,172,159,4599.42,1102.0,2581.5,4033.0,25.49,59.48,92.93,3.64,Medium Value
15093,2020-12-02 18:25:00,2021-11-21 13:09:00,6,353,39,4597.02,3209.5,3552.5,4032.0,74.25,81.85,92.9,4.34,High value
14004,2021-02-24 09:28:00,2021-10-27 14:40:00,7,245,64,4582.64,2332.0,3709.5,4031.0,53.95,85.47,92.88,4.24,High value
17613,2021-02-07 11:20:00,2021-11-17 10:51:00,14,282,43,4559.15,3037.5,4139.0,4030.0,70.27,95.37,92.86,4.51,Top
17068,2020-12-06 13:58:00,2021-11-27 13:14:00,21,355,33,4552.14,3492.5,4249.5,4029.0,80.8,97.91,92.83,4.63,Top
12484,2021-01-07 14:04:00,2021-11-07 11:37:00,6,303,53,4541.72,2607.5,3552.5,4028.0,60.32,81.85,92.81,4.23,High value
13267,2020-12-08 09:20:00,2021-12-07 11:12:00,19,364,23,4521.49,4156.5,4226.5,4027.0,96.16,97.38,92.79,4.73,Top
15299,2020-12-02 16:48:00,2021-10-03 14:19:00,7,304,88,4507.01,1794.5,3709.5,4026.0,41.52,85.47,92.76,4.14,High value
17975,2020-12-08 11:38:00,2021-11-24 13:27:00,13,351,36,4488.81,3399.5,4114.5,4025.0,78.65,94.8,92.74,4.56,Top
12524,2021-01-10 10:35:00,2021-11-30 15:31:00,8,324,30,4485.72,3689.0,3828.0,4024.0,85.34,88.2,92.72,4.51,Top
14426,2021-01-31 09:51:00,2021-11-16 12:25:00,10,289,44,4481.67,2976.5,3974.5,4023.0,68.86,91.58,92.7,4.44,High value
16984,2021-08-01 17:37:00,2021-09-12 13:43:00,2,41,109,4481.35,1471.5,1910.5,4022.0,34.04,44.02,92.67,3.46,Medium Value
17364,2021-01-12 16:57:00,2021-12-09 09:00:00,11,330,21,4481.18,4322.5,4027.5,4021.0,100.0,92.8,92.65,4.69,Top
12627,2021-07-22 13:59:00,2021-11-29 12:07:00,7,129,31,4478.53,3615.0,3709.5,4020.0,83.63,85.47,92.63,4.46,High value
14085,2020-12-06 12:39:00,2021-12-07 13:46:00,18,366,23,4448.54,4156.5,4213.5,4019.0,96.16,97.09,92.6,4.72,Top
14534,2021-01-25 12:33:00,2021-12-07 12:19:00,18,315,23,4447.05,4156.5,4213.5,4018.0,96.16,97.09,92.58,4.72,Top
13069,2020-12-05 11:02:00,2021-12-09 08:39:00,24,368,21,4436.12,4322.5,4267.0,4017.0,100.0,98.32,92.56,4.77,Top
15955,2020-12-02 11:22:00,2021-11-15 14:15:00,14,348,45,4416.26,2922.5,4139.0,4016.0,67.61,95.37,92.53,4.48,High value
16626,2021-03-18 12:27:00,2021-12-09 11:56:00,17,265,21,4413.1,4322.5,4197.5,4015.0,100.0,96.72,92.51,4.74,Top
15874,2021-02-28 13:28:00,2021-10-07 12:31:00,7,220,84,4405.88,1899.5,3709.5,4014.0,43.94,85.47,92.49,4.16,High value
12712,2020-12-03 14:30:00,2021-11-11 08:19:00,13,342,49,4396.13,2789.5,4114.5,4013.0,64.53,94.8,92.47,4.45,High value
13505,2021-04-21 12:07:00,2021-09-28 11:56:00,4,159,93,4393.63,1714.5,3028.0,4012.0,39.66,69.77,92.44,3.89,Medium Value
12752,2021-09-19 13:32:00,2021-09-19 13:32:00,1,0,102,4366.78,1549.5,746.5,4011.0,35.85,17.2,92.42,3.07,Medium Value
16945,2020-12-16 17:49:00,2021-11-18 11:39:00,19,336,42,4345.5,3096.5,4226.5,4010.0,71.64,97.38,92.4,4.54,Top
14016,2020-12-17 14:21:00,2021-07-01 11:29:00,4,195,182,4341.21,976.0,3028.0,4009.0,22.58,69.77,92.37,3.76,Medium Value
14800,2020-12-05 11:10:00,2021-10-23 12:46:00,12,322,68,4339.74,2228.0,4077.0,4008.0,51.54,93.94,92.35,4.34,High value
14525,2020-12-13 17:40:00,2021-11-20 11:37:00,9,341,40,4332.2,3153.5,3912.0,4007.0,72.96,90.14,92.33,4.44,High value
17567,2020-12-02 15:18:00,2021-12-02 15:48:00,8,365,28,4331.48,3839.5,3828.0,4006.0,88.83,88.2,92.3,4.53,Top
18251,2021-09-13 15:03:00,2021-09-13 15:03:00,1,0,108,4314.72,1485.5,746.5,4005.0,34.37,17.2,92.28,3.05,Medium Value
12347,2020-12-07 14:57:00,2021-12-07 15:52:00,7,365,23,4310.0,4156.5,3709.5,4004.0,96.16,85.47,92.26,4.54,Top
15034,2020-12-21 09:47:00,2021-11-24 12:11:00,8,338,36,4308.61,3399.5,3828.0,4003.0,78.65,88.2,92.24,4.45,High value
17937,2020-12-12 14:43:00,2021-12-01 11:45:00,7,353,29,4301.22,3764.0,3709.5,4002.0,87.08,85.47,92.21,4.47,High value
14422,2021-03-17 17:26:00,2021-12-09 11:26:00,6,266,21,4263.64,4322.5,3552.5,4001.0,100.0,81.85,92.19,4.51,Top
12500,2021-01-10 09:48:00,2021-11-16 16:20:00,11,310,44,4257.82,2976.5,4027.5,4000.0,68.86,92.8,92.17,4.44,High value
17419,2020-12-07 15:03:00,2021-11-28 13:47:00,12,355,32,4226.57,3545.0,4077.0,3999.0,82.01,93.94,92.14,4.56,Top
14277,2021-05-11 13:20:00,2021-11-24 15:01:00,3,197,36,4216.2,3399.5,2581.5,3998.0,78.65,59.48,92.12,4.02,High value
15804,2021-05-25 10:12:00,2021-12-09 12:31:00,13,198,21,4206.39,4322.5,4114.5,3997.0,100.0,94.8,92.1,4.7,Top
17920,2020-12-01 11:49:00,2021-12-05 14:29:00,17,369,25,4204.1,3970.5,4197.5,3996.0,91.86,96.72,92.07,4.67,Top
15971,2021-02-01 16:47:00,2021-11-22 12:50:00,12,293,38,4199.85,3272.5,4077.0,3995.0,75.71,93.94,92.05,4.51,Top
12747,2020-12-05 15:38:00,2021-12-07 14:34:00,11,366,23,4196.01,4156.5,4027.5,3994.0,96.16,92.8,92.03,4.64,Top
14146,2020-12-17 15:52:00,2021-12-01 10:18:00,5,348,29,4191.0,3764.0,3344.0,3993.0,87.08,77.05,92.0,4.34,High value
18041,2020-12-02 11:21:00,2021-11-28 11:39:00,21,361,32,4183.39,3545.0,4249.5,3992.0,82.01,97.91,91.98,4.61,Top
12949,2021-04-01 13:20:00,2021-11-09 11:25:00,8,221,51,4167.22,2691.0,3828.0,3991.0,62.26,88.2,91.96,4.32,High value
15570,2020-12-05 12:57:00,2021-12-02 14:47:00,12,362,28,4165.52,3839.5,4077.0,3990.0,88.83,93.94,91.94,4.6,Top
16549,2021-01-09 14:03:00,2021-11-29 15:06:00,10,324,31,4154.64,3615.0,3974.5,3989.0,83.63,91.58,91.91,4.53,Top
13384,2021-06-14 12:47:00,2021-11-09 11:04:00,7,147,51,4151.93,2691.0,3709.5,3988.0,62.26,85.47,91.89,4.28,High value
13555,2021-05-22 11:06:00,2021-09-27 12:36:00,4,128,94,4149.28,1690.0,3028.0,3987.0,39.1,69.77,91.87,3.87,Medium Value
13988,2021-03-30 11:48:00,2021-11-20 10:15:00,6,234,40,4147.96,3153.5,3552.5,3986.0,72.96,81.85,91.84,4.3,High value
15514,2020-12-10 13:50:00,2021-11-27 14:40:00,11,352,33,4139.46,3492.5,4027.5,3985.0,80.8,92.8,91.82,4.52,Top
12569,2021-04-01 13:47:00,2021-12-07 16:24:00,32,250,23,4124.69,4156.5,4301.5,3984.0,96.16,99.11,91.8,4.73,Top
16592,2021-02-25 10:19:00,2021-12-05 13:49:00,16,283,25,4113.68,3970.5,4182.5,3983.0,91.86,96.37,91.77,4.66,Top
17940,2021-02-10 09:29:00,2021-10-21 13:27:00,10,253,70,4106.44,2213.0,3974.5,3982.0,51.2,91.58,91.75,4.28,High value
17377,2020-12-01 12:35:00,2021-11-16 11:17:00,20,349,44,4100.92,2976.5,4238.5,3981.0,68.86,97.66,91.73,4.5,High value
16401,2021-01-16 10:56:00,2021-12-08 18:15:00,12,326,22,4098.32,4253.0,4077.0,3980.0,98.39,93.94,91.71,4.67,Top
16670,2020-12-16 10:30:00,2021-11-23 09:34:00,11,341,37,4095.9,3339.0,4027.5,3979.0,77.25,92.8,91.68,4.49,High value
12749,2021-05-10 15:25:00,2021-12-06 09:56:00,5,209,24,4090.88,4064.5,3344.0,3978.0,94.03,77.05,91.66,4.38,High value
14092,2020-12-16 15:47:00,2021-12-02 12:13:00,14,350,28,4076.91,3839.5,4139.0,3977.0,88.83,95.37,91.64,4.62,Top
12449,2021-06-05 15:37:00,2021-11-17 13:46:00,4,164,43,4067.29,3037.5,3028.0,3976.0,70.27,69.77,91.61,4.09,High value
18087,2021-02-22 10:43:00,2021-09-02 15:12:00,2,192,119,4055.72,1378.5,1910.5,3975.0,31.89,44.02,91.59,3.42,Medium Value
14401,2020-12-15 09:07:00,2021-12-05 13:30:00,13,355,25,4051.48,3970.5,4114.5,3974.0,91.86,94.8,91.57,4.63,Top
12656,2021-04-20 09:20:00,2021-11-22 13:42:00,5,216,38,4051.17,3272.5,3344.0,3973.0,75.71,77.05,91.54,4.24,High value
12867,2020-12-14 16:39:00,2021-11-13 15:30:00,7,333,47,4036.82,2831.5,3709.5,3972.0,65.51,85.47,91.52,4.29,High value
13815,2021-01-25 12:16:00,2021-11-17 14:19:00,4,296,43,4027.36,3037.5,3028.0,3971.0,70.27,69.77,91.5,4.09,High value
12841,2020-12-03 10:43:00,2021-12-05 11:13:00,25,367,25,4022.35,3970.5,4272.5,3970.0,91.86,98.44,91.47,4.68,Top
12957,2021-01-04 12:18:00,2021-11-30 09:53:00,8,329,30,4017.54,3689.0,3828.0,3969.0,85.34,88.2,91.45,4.48,High value
12378,2021-08-02 10:34:00,2021-08-02 10:34:00,1,0,150,4008.62,1161.5,746.5,3968.0,26.87,17.2,91.43,2.97,Low Value
